,age,job,marital,education,default,housing,loan,contact,campaign,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,y,duration,y_pred,y_proba
38177,54,Professional,divorced,Degree,unknown,yes,no,1,1,0,nonexistent,-3.4,92.431,-26.9,0.754,5017.5,0,214,1,0.789418163711
17255,42,Unskilled,single,Basic,no,unknown,unknown,0,1,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0,385,0,0.0976749661637
1647,43,Service,married,Degree,unknown,yes,no,0,1,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,0,165,0,0.239203395688
19045,39,Service,married,Degree,no,yes,yes,1,1,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,0,328,0,0.321031691567
1697,49,Unskilled,married,Basic,no,no,no,0,1,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,0,207,0,0.256092368327
39980,23,Student,single,Mid,no,yes,no,1,1,3,success,-1.7,94.055,-39.8,0.761,4991.6,0,189,1,0.983069137822
18206,33,Service,single,Degree,no,yes,no,1,2,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,0,520,0,0.432376156862
40323,33,Service,single,Degree,no,no,yes,1,3,0,nonexistent,-1.7,94.027,-38.3,0.898,4991.6,0,87,1,0.882743903907
25290,50,Professional,married,Basic,no,yes,no,1,1,0,nonexistent,-0.1,93.2,-42.0,4.153,5195.8,0,286,0,0.430607638049
11658,54,Service,married,Mid,no,no,no,0,20,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,0,7,0,0.128564194687
33358,35,Service,single,Degree,no,yes,no,1,3,0,nonexistent,-1.8,92.893,-46.2,1.291,5099.1,0,200,1,0.614617935171
14261,48,Professional,married,Degree,no,yes,no,1,2,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0,768,0,0.388383518653
17054,46,Service,married,Degree,no,yes,no,1,9,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0,13,0,0.343149716431
38317,37,Unskilled,married,Basic,no,no,no,1,5,0,nonexistent,-3.4,92.431,-26.9,0.74,5017.5,0,246,1,0.840547853574
17807,56,Service,divorced,Degree,no,no,no,1,3,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,0,221,0,0.372384287418
4421,42,Unskilled,married,unknown,no,yes,no,0,1,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,0,37,0,0.214947608776
25402,43,Service,married,Mid,no,yes,no,0,6,0,nonexistent,-0.1,93.2,-42.0,4.153,5195.8,0,82,0,0.165914345923
9724,30,Service,married,Mid,unknown,yes,no,0,2,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,69,0,0.224234248299
4165,36,Service,married,Mid,unknown,yes,no,0,3,0,nonexistent,1.1,93.994,-36.4,4.858,5191.0,0,260,0,0.180678408132
17120,48,Service,divorced,Degree,unknown,yes,no,1,2,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0,246,0,0.289105296358
37902,52,Service,married,Degree,no,yes,yes,1,1,0,nonexistent,-3.4,92.379,-29.8,0.819,5017.5,0,77,1,0.865418393929
11574,44,Unskilled,married,Basic,unknown,no,no,0,3,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,0,263,0,0.19904545428
40508,34,Service,single,Mid,no,yes,no,1,3,0,nonexistent,-1.7,94.027,-38.3,0.896,4991.6,0,140,1,0.878239721463
8801,28,Service,single,Degree,unknown,no,no,0,2,0,nonexistent,1.4,94.465,-41.8,4.866,5228.1,0,492,0,0.256918258764
25862,34,Service,married,Degree,no,yes,yes,1,1,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,0,147,0,0.483970271156
15130,58,Retired,married,Mid,no,no,no,1,1,0,nonexistent,1.4,93.918,-42.7,4.958,5228.1,0,119,0,0.461354795589
9604,46,Professional,married,Degree,unknown,no,no,0,1,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,88,0,0.237989380285
13039,45,Professional,married,Degree,unknown,yes,yes,0,3,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0,379,0,0.086374035107
32986,56,Service,single,Basic,unknown,yes,no,1,2,0,nonexistent,-1.8,92.893,-46.2,1.299,5099.1,0,480,0,0.489168962434
34537,30,Service,married,Mid,unknown,yes,no,1,3,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,0,115,0,0.468757920349
15914,39,Service,single,Degree,no,no,yes,1,4,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,0,452,0,0.361671362395
11807,37,Unskilled,married,Mid,no,no,no,0,7,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,0,15,0,0.21866455093
8780,45,Unskilled,married,Basic,unknown,yes,no,0,1,0,nonexistent,1.4,94.465,-41.8,4.866,5228.1,0,222,0,0.214096677114
19471,30,Service,single,Degree,unknown,no,no,1,1,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,0,666,0,0.26976511821
6868,27,Service,married,Degree,no,no,no,0,5,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,191,0,0.269543128819
21488,48,Professional,married,Degree,no,no,no,1,2,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,0,115,0,0.30396109952
3253,36,Service,single,Degree,no,no,no,0,7,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,0,738,0,0.238852578113
18571,38,Service,single,Degree,no,no,no,1,6,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,0,25,0,0.378695114423
29338,40,Service,married,Mid,no,no,no,1,6,1,failure,-1.8,93.075,-47.1,1.405,5099.1,0,368,0,0.39188107466
37915,60,Unemployed,married,Basic,no,yes,no,1,1,1,success,-3.4,92.379,-29.8,0.809,5017.5,0,95,1,0.954669965996
10175,50,Service,married,Degree,unknown,yes,no,0,6,0,nonexistent,1.4,94.465,-41.8,4.958,5228.1,0,153,0,0.223025710791
32582,44,Service,married,Mid,no,yes,no,1,1,2,failure,-1.8,92.893,-46.2,1.299,5099.1,0,55,0,0.422014650984
10863,27,Unskilled,married,Basic,unknown,no,no,0,3,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,0,72,0,0.195826402034
40302,34,Service,married,Degree,no,yes,no,1,1,3,success,-1.7,94.215,-40.3,0.899,4991.6,1,417,1,0.983759887799
39485,57,Unskilled,married,Basic,no,yes,no,0,3,1,failure,-1.8,93.749,-34.6,0.642,5008.7,1,595,0,0.431613154733
655,33,Service,married,Mid,no,no,no,0,2,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,322,0,0.26471484091
25098,40,Unskilled,divorced,Mid,no,no,no,1,1,0,nonexistent,-0.1,93.2,-42.0,4.153,5195.8,0,137,0,0.379138490646
5211,42,Unskilled,married,Mid,unknown,no,no,0,1,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,31,0,0.180379271036
18974,54,Service,married,Degree,unknown,yes,no,1,2,0,nonexistent,1.4,93.444,-36.1,4.97,5228.1,0,365,0,0.268252414565
323,40,Service,married,Basic,unknown,no,no,0,3,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,199,0,0.189230448477
24471,36,Unskilled,married,Mid,no,no,yes,1,1,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,0,131,0,0.399541576709
30693,32,Service,single,Degree,no,yes,no,1,1,0,nonexistent,-1.8,92.893,-46.2,1.344,5099.1,0,51,1,0.644855391411
11191,34,Service,single,Degree,no,no,no,0,1,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,90,0,0.36142643521
3568,57,Retired,married,unknown,unknown,yes,no,0,4,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,0,529,0,0.176283688793
35326,50,Unskilled,married,Basic,no,yes,no,1,6,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,0,18,0,0.497595895754
16230,28,Service,single,Mid,no,yes,no,1,2,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,0,445,0,0.377705612184
30597,39,Service,married,Mid,no,no,no,0,4,0,nonexistent,-1.8,92.893,-46.2,1.354,5099.1,0,6,0,0.276178516267
6111,48,Service,married,Basic,no,no,yes,0,1,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,175,0,0.248006107497
20915,33,Service,single,Degree,no,yes,no,1,2,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0,370,0,0.33883234198
28437,36,Unskilled,married,Mid,no,yes,no,1,3,2,failure,-1.8,93.075,-47.1,1.435,5099.1,1,490,0,0.410785349304
4647,55,Service,married,Mid,no,yes,no,0,1,0,nonexistent,1.1,93.994,-36.4,4.858,5191.0,0,339,0,0.278152892506
38857,35,Professional,married,Degree,no,yes,yes,1,2,1,failure,-3.4,92.649,-30.1,0.714,5017.5,0,244,1,0.747110235725
35078,33,Service,single,Mid,no,no,no,1,9,1,failure,-1.8,92.893,-46.2,1.25,5099.1,0,16,0,0.282232822535
304,42,Service,married,Mid,no,yes,no,0,2,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,248,0,0.262586375204
1484,38,Unskilled,married,Basic,no,no,no,0,9,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,0,21,0,0.170346545232
6662,33,Service,married,Degree,no,no,no,0,2,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,1,664,0,0.30984244627
480,37,Service,single,Mid,unknown,no,yes,0,1,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,264,0,0.166665445165
11661,58,Unskilled,married,Degree,no,no,no,0,12,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,0,15,0,0.207230558575
8821,46,Unskilled,married,Degree,no,no,no,0,1,0,nonexistent,1.4,94.465,-41.8,4.866,5228.1,1,1446,0,0.336828758889
31246,57,Professional,married,Degree,no,no,no,1,1,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1,1,1205,1,0.610024816693
18355,28,Service,single,Mid,no,yes,no,1,6,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,0,87,0,0.320824156156
40710,30,Service,single,Degree,no,no,no,1,1,5,failure,-1.1,94.199,-37.5,0.877,4963.6,0,275,1,0.811082714065
31407,51,Professional,single,Mid,no,yes,no,1,3,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1,1,396,1,0.50598794779
28317,35,Service,single,Degree,no,yes,no,1,1,0,nonexistent,-1.8,93.075,-47.1,1.445,5099.1,0,58,1,0.698792891852
25526,41,Service,divorced,Mid,no,yes,no,1,1,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,0,296,0,0.410561353571
38071,70,Retired,married,Basic,no,no,no,1,1,2,success,-3.4,92.379,-29.8,0.77,5017.5,1,150,1,0.972358541459
28381,33,Service,single,Degree,no,no,no,1,1,0,nonexistent,-1.8,93.075,-47.1,1.435,5099.1,1,657,1,0.702584640711
4615,58,Retired,married,Degree,no,no,no,0,2,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,0,98,0,0.355549135049
25889,43,Service,divorced,Degree,no,no,no,1,1,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,1,1502,0,0.470905323922
38448,21,Student,single,Mid,no,yes,no,1,1,0,nonexistent,-3.4,92.431,-26.9,0.73,5017.5,1,149,1,0.918519683102
24018,59,Unskilled,married,Degree,no,no,no,0,1,0,nonexistent,-0.1,93.798,-40.4,4.968,5195.8,0,19,0,0.468908411466
20427,51,Professional,married,Mid,no,no,no,1,1,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,0,121,0,0.272446469917
17593,42,Service,married,Basic,no,no,no,1,3,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0,101,0,0.390457771293
4265,34,Professional,single,Degree,no,no,no,0,1,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,0,243,0,0.262662515983
26520,46,Professional,single,Degree,no,yes,yes,1,2,0,nonexistent,-0.1,93.2,-42.0,4.076,5195.8,0,292,0,0.397951107915
6211,58,Service,married,Mid,unknown,no,no,0,1,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,228,0,0.207959699263
26063,55,Professional,married,Degree,no,no,no,1,4,1,failure,-0.1,93.2,-42.0,4.12,5195.8,0,108,0,0.255467258925
2826,47,Unskilled,married,Mid,no,yes,no,0,2,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,0,224,0,0.234482333418
31581,30,Service,single,Degree,no,yes,yes,1,1,1,failure,-1.8,92.893,-46.2,1.327,5099.1,0,104,0,0.395829209933
11732,30,Unskilled,single,Mid,unknown,no,no,0,8,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,0,10,0,0.141653695837
14627,47,Unskilled,married,Mid,no,no,no,1,2,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,0,134,0,0.362725612248
21900,31,Service,single,Degree,no,yes,no,1,2,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0,138,0,0.338285853619
3929,28,Service,divorced,Degree,no,no,no,0,1,0,nonexistent,1.1,93.994,-36.4,4.858,5191.0,0,71,0,0.263444996247
28124,41,Unemployed,married,Mid,no,yes,no,1,1,0,nonexistent,-1.8,93.075,-47.1,1.466,5099.1,0,272,1,0.608146889029
38129,70,Retired,divorced,Degree,no,no,no,1,2,0,nonexistent,-3.4,92.379,-29.8,0.741,5017.5,0,399,1,0.872291822859
13914,33,Service,married,Mid,no,no,no,1,2,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,0,98,0,0.39571250323
22878,34,Professional,married,Mid,unknown,yes,no,1,3,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0,68,0,0.173645436298
3548,56,Service,married,Degree,no,no,yes,0,1,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,0,73,0,0.287299667684
12774,31,Service,single,Mid,no,yes,no,1,4,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0,85,0,0.349477147751
5715,45,Unskilled,married,Mid,no,no,no,0,3,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,159,0,0.226729075443
4093,32,Unskilled,single,Mid,no,unknown,unknown,0,1,0,nonexistent,1.1,93.994,-36.4,4.858,5191.0,0,180,0,0.163345358979
14180,27,Service,single,Mid,no,yes,yes,1,2,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0,138,0,0.33196169432
35357,33,Professional,married,Degree,no,yes,no,1,3,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,0,204,1,0.564236322599
10877,47,Service,married,Mid,unknown,yes,no,0,1,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,0,551,0,0.239148746849
33717,32,Unemployed,single,Degree,no,yes,no,1,1,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,0,51,1,0.586211798693
25580,30,Service,married,Degree,no,yes,no,1,1,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,0,154,1,0.532436490694
31951,36,Student,single,Mid,unknown,yes,no,1,2,0,nonexistent,-1.8,92.893,-46.2,1.327,5099.1,0,246,1,0.59343169627
1640,31,Unskilled,married,Mid,no,no,no,0,1,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,0,93,0,0.246308534323
18784,39,Unskilled,married,Degree,no,yes,no,1,15,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,0,55,0,0.232991841174
17227,32,Service,single,Mid,no,yes,no,1,2,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0,147,0,0.378887019246
28050,44,Service,divorced,Degree,no,no,no,0,3,0,nonexistent,-1.8,93.075,-47.1,1.483,5099.1,0,74,0,0.329027418618
15109,24,Service,single,Mid,unknown,yes,no,1,1,0,nonexistent,1.4,93.918,-42.7,4.958,5228.1,0,282,0,0.299270560939
18550,51,Professional,married,Mid,no,yes,yes,1,6,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,0,79,0,0.245829160361
5401,26,Unskilled,single,Mid,no,yes,yes,0,2,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,277,0,0.189135726213
39184,72,Retired,married,Degree,no,no,no,1,1,1,success,-1.8,93.369,-34.8,0.653,5008.7,1,87,1,0.96447216334
9898,50,Unskilled,married,Basic,unknown,yes,yes,0,1,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,0,123,0,0.185427095208
550,39,Service,single,Degree,no,no,no,0,2,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,424,0,0.30129481027
6871,32,Unemployed,single,Mid,no,no,no,0,3,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,153,0,0.202208492786
34214,34,Unskilled,married,Mid,no,yes,no,1,2,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,0,96,1,0.549068655141
38289,37,Service,married,Degree,no,yes,no,1,1,1,failure,-3.4,92.431,-26.9,0.742,5017.5,1,364,1,0.806036042148
19214,45,Professional,married,Mid,no,no,no,1,1,0,nonexistent,1.4,93.444,-36.1,4.967,5228.1,0,80,0,0.271025858966
2767,55,Service,married,Mid,no,no,yes,0,1,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,0,213,0,0.244067980271
10994,55,Unskilled,married,Basic,unknown,yes,no,0,1,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,0,326,0,0.218483863976
12272,41,Service,single,Mid,unknown,no,yes,0,1,0,nonexistent,1.4,93.918,-42.7,4.966,5228.1,0,504,0,0.0965729855463
70,41,Professional,married,Basic,no,no,no,0,1,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,200,0,0.237473681951
11836,41,Professional,married,Degree,unknown,yes,no,0,2,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,0,216,0,0.221838013627
15564,26,Service,single,Mid,no,no,no,1,7,0,nonexistent,1.4,93.918,-42.7,4.957,5228.1,1,588,0,0.311102280706
1442,51,Unskilled,married,Mid,unknown,yes,no,0,2,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,1,1178,0,0.169672477177
22567,56,Unskilled,married,Mid,unknown,no,no,1,4,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0,142,0,0.18489059771
9661,34,Service,married,Degree,no,no,no,0,1,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,321,0,0.372484355563
7033,31,Service,single,Mid,no,yes,no,0,2,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,0,177,0,0.251022156694
853,31,Unskilled,married,Basic,unknown,yes,no,0,1,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,0,298,0,0.17957438282
5144,36,Unskilled,married,Degree,unknown,yes,yes,0,1,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,297,0,0.179277925795
7901,37,Service,divorced,Degree,no,yes,no,0,3,0,nonexistent,1.4,94.465,-41.8,4.865,5228.1,0,82,0,0.276152281598
38661,58,Professional,married,Basic,no,yes,no,1,5,0,nonexistent,-3.4,92.649,-30.1,0.719,5017.5,0,70,1,0.851585413428
21719,36,Service,single,Mid,no,yes,yes,1,7,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,0,629,0,0.197928624403
12594,36,Service,married,Mid,no,yes,no,0,2,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,0,194,0,0.15814767845
33994,42,Service,married,Degree,no,no,no,1,4,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,0,194,1,0.617868390014
28005,34,Service,single,Degree,no,no,yes,1,2,0,nonexistent,-1.8,93.075,-47.1,1.498,5099.1,0,203,1,0.647475918842
10092,32,Service,single,Degree,no,yes,no,0,1,0,nonexistent,1.4,94.465,-41.8,4.958,5228.1,0,186,0,0.355719526742
15297,27,Unskilled,divorced,unknown,no,no,no,1,2,0,nonexistent,1.4,93.918,-42.7,4.958,5228.1,0,193,0,0.260916869309
14424,44,Service,divorced,Mid,no,no,no,1,3,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,1,805,0,0.319212507136
33522,28,Student,single,Degree,unknown,no,no,1,4,0,nonexistent,-1.8,92.893,-46.2,1.291,5099.1,0,135,1,0.617778548792
13552,33,Service,married,Degree,no,yes,no,1,1,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,0,42,0,0.459678588075
20265,38,Service,single,Mid,unknown,yes,yes,1,3,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0,265,0,0.174513846861
30434,35,Unskilled,single,Mid,no,yes,no,1,2,1,success,-1.8,92.893,-46.2,1.354,5099.1,1,265,1,0.827766950633
11501,33,Unskilled,married,Basic,unknown,no,no,0,12,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,0,76,0,0.122175613509
128,56,Retired,married,Basic,no,yes,no,0,2,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,102,0,0.307960517504
20020,42,Professional,married,Degree,no,no,no,1,3,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,0,148,0,0.289395660745
30237,55,Service,married,unknown,no,yes,no,1,2,0,nonexistent,-1.8,93.075,-47.1,1.365,5099.1,0,110,1,0.610619321213
14725,37,Professional,divorced,Mid,unknown,yes,no,1,4,0,nonexistent,1.4,93.918,-42.7,4.957,5228.1,0,276,0,0.181209496718
1175,35,Unskilled,married,Mid,no,no,yes,0,1,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,0,220,0,0.212074240855
11238,36,Unskilled,married,Mid,no,yes,no,0,2,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,67,0,0.272546979506
24247,55,Retired,married,Degree,no,yes,yes,1,1,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,0,120,1,0.536773402959
31443,41,Unskilled,married,Mid,no,yes,no,1,2,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1,0,233,1,0.553050209469
36924,47,Unskilled,married,Degree,no,no,yes,1,2,0,nonexistent,-2.9,92.963,-40.8,1.206,5076.2,0,971,1,0.839438913275
28713,38,Service,married,Degree,no,yes,no,1,1,0,nonexistent,-1.8,93.075,-47.1,1.41,5099.1,0,54,1,0.708442969937
30534,35,Service,married,Mid,no,no,no,1,3,1,failure,-1.8,92.893,-46.2,1.354,5099.1,0,130,0,0.379653859769
25694,36,Service,single,Degree,no,no,no,1,1,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,0,154,1,0.527868604
25898,36,Professional,married,Degree,no,yes,no,1,2,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,0,161,0,0.456761719943
18529,32,Service,married,Degree,no,no,no,1,2,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,0,189,0,0.449393738696
15986,31,Unskilled,single,Mid,no,no,no,1,2,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,0,78,0,0.347356048156
12038,35,Unskilled,married,Mid,unknown,yes,yes,0,6,0,nonexistent,1.4,94.465,-41.8,4.955,5228.1,0,122,0,0.136633291565
20178,50,Professional,married,Degree,unknown,yes,no,1,4,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,1,699,0,0.200582482871
11239,38,Service,married,Mid,no,no,no,0,1,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,605,0,0.323563746269
27447,30,Unskilled,married,Mid,no,yes,yes,1,5,0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8,0,14,0,0.329034661669
11398,38,Unskilled,married,Basic,no,yes,no,0,2,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,0,167,0,0.27897996966
22755,44,Unskilled,married,Basic,unknown,no,no,1,5,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,1,363,0,0.177858651852
11893,58,Service,married,Degree,unknown,no,no,0,2,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,0,18,0,0.275961213824
2772,49,Unskilled,married,Basic,unknown,yes,yes,0,2,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,0,220,0,0.146951408262
15841,26,Service,married,Degree,no,yes,no,1,1,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,0,588,0,0.457451787346
28420,45,Professional,divorced,Degree,no,yes,no,1,1,0,nonexistent,-1.8,93.075,-47.1,1.435,5099.1,0,132,1,0.590970117252
14657,56,Professional,married,Basic,unknown,yes,no,1,2,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,0,673,0,0.2603259374
23589,48,Service,divorced,Degree,no,yes,no,1,6,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1,0,122,0,0.242538505432
23111,37,Service,married,Degree,no,no,no,1,12,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0,85,0,0.227383584019
16511,36,Unskilled,married,Mid,no,no,no,1,1,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,0,157,0,0.37431037605
7592,39,Unskilled,divorced,Mid,no,yes,no,0,3,0,nonexistent,1.1,93.994,-36.4,4.864,5191.0,0,113,0,0.176624108875
3622,40,Service,married,Degree,no,no,no,0,1,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,0,214,0,0.325390476664
20822,35,Service,married,Degree,unknown,no,no,1,5,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0,181,0,0.232504569398
19887,54,Service,married,Mid,no,yes,no,1,1,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,0,107,0,0.320208012728
15146,49,Service,divorced,Mid,no,no,no,1,2,0,nonexistent,1.4,93.918,-42.7,4.958,5228.1,0,123,0,0.33430047475
30235,51,Service,married,Degree,no,yes,yes,1,1,2,success,-1.8,93.075,-47.1,1.365,5099.1,1,297,1,0.898142818196
33247,28,Service,married,Mid,no,yes,no,1,1,0,nonexistent,-1.8,92.893,-46.2,1.291,5099.1,0,153,1,0.601309178142
469,42,Professional,married,Degree,no,no,no,0,1,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,1,1677,0,0.273951263081
6293,60,Retired,divorced,Basic,unknown,yes,no,0,5,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,135,0,0.156185170232
27363,37,Service,divorced,Mid,no,yes,no,1,1,0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8,0,47,0,0.40597395718
1240,36,Unskilled,married,Mid,no,no,no,0,1,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,0,268,0,0.247442865502
23421,30,Professional,married,Degree,no,yes,no,1,6,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0,118,0,0.245277814029
39232,29,Unskilled,single,Degree,no,no,yes,1,2,1,failure,-1.8,93.369,-34.8,0.652,5008.7,1,207,1,0.594333993025
23745,32,Professional,single,Degree,no,no,no,1,1,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1,0,159,0,0.303041837707
16030,21,Service,single,Mid,no,yes,no,1,3,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,0,344,0,0.361061237501
19028,45,Unskilled,married,Basic,unknown,no,no,1,1,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,0,137,0,0.217960869208
30017,23,Service,single,Degree,no,no,no,1,2,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,1,341,1,0.685731318909
39848,30,Professional,married,Degree,no,yes,no,1,1,0,nonexistent,-1.7,94.055,-39.8,0.72,4991.6,1,661,1,0.887456273097
24369,35,Service,divorced,Mid,no,no,no,1,3,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,0,49,0,0.386334551086
21546,36,Service,married,Degree,unknown,yes,no,1,3,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,0,120,0,0.251733224505
10747,35,Service,married,Degree,no,no,yes,0,3,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,544,0,0.300451963682
8042,28,Unskilled,married,Mid,no,yes,yes,0,1,0,nonexistent,1.4,94.465,-41.8,4.865,5228.1,0,288,0,0.242098450409
5946,24,Unskilled,married,Mid,no,no,no,0,1,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,154,0,0.244779045977
